latitude,longitude,frp,brightness_k,confidence,nearest_facility,distance_km,classification,severity
20.86314,84.98988,1.28,310.54,n,None,101.77,Agricultural / Stubble Burning,MODERATE
20.86567,84.99416,3.31,309.4,n,None,101.31,Agricultural / Stubble Burning,MODERATE
20.86663,84.98975,2.2,308.51,n,None,101.75,Agricultural / Stubble Burning,MODERATE
20.86779,84.99562,2.21,305.66,n,None,101.14,Agricultural / Stubble Burning,MODERATE
20.88278,84.98183,1.17,302.58,n,None,102.46,Agricultural / Stubble Burning,MODERATE
20.88836,84.98347,1.17,308.5,n,None,102.25,Agricultural / Stubble Burning,MODERATE
20.8893,84.97926,1.17,305.53,n,None,102.68,Agricultural / Stubble Burning,MODERATE
20.95543,85.01265,1.87,304.21,n,None,99.11,Agricultural / Stubble Burning,MODERATE
20.95926,85.0117,1.46,302.55,n,None,99.22,Agricultural / Stubble Burning,MODERATE
20.96169,86.00776,6.79,341.69,n,None,5.31,Agricultural / Stubble Burning,MODERATE
20.96334,86.00867,5.96,346.13,n,None,5.49,Agricultural / Stubble Burning,MODERATE
20.96431,85.18452,3.24,301.74,n,None,81.3,Agricultural / Stubble Burning,MODERATE
20.96446,86.00382,5.96,311.26,n,None,5.18,Agricultural / Stubble Burning,MODERATE
20.9665,86.01437,3.27,317.67,n,None,6.18,Agricultural / Stubble Burning,MODERATE
20.9676,86.00948,3.27,310.72,n,None,5.86,Agricultural / Stubble Burning,MODERATE
20.96813,86.01519,6.63,314.05,n,None,6.35,Agricultural / Stubble Burning,MODERATE
20.96868,86.00469,3.4,304.62,n,None,5.57,Agricultural / Stubble Burning,MODERATE
20.96925,86.01038,5.96,315.03,n,None,6.05,Agricultural / Stubble Burning,MODERATE
20.97149,86.00072,2.33,302.97,n,None,5.52,Agricultural / Stubble Burning,MODERATE
21.07389,85.05201,0.95,303.17,n,None,96.23,Agricultural / Stubble Burning,MODERATE
21.07666,85.03977,1.53,307.18,n,None,97.53,Agricultural / Stubble Burning,MODERATE
21.07759,85.03568,1.53,303.37,n,None,97.97,Agricultural / Stubble Burning,MODERATE
21.08142,85.03332,1.57,303.09,n,None,98.28,Agricultural / Stubble Burning,MODERATE
21.18076,81.37984,2.83,304.29,n,Bhilai Steel Complex,1.03,Routine Industrial Flaring / Smelting,LOW
21.18214,81.38747,2.16,309.66,n,Bhilai Steel Complex,1.17,Routine Industrial Flaring / Smelting,LOW
21.18309,81.38263,2.16,307.77,n,Bhilai Steel Complex,0.82,Routine Industrial Flaring / Smelting,LOW
21.18773,81.39164,1.8,305.63,n,Bhilai Steel Complex,1.23,Routine Industrial Flaring / Smelting,LOW
21.19621,81.41924,1.03,305.31,n,None,4.13,Agricultural / Stubble Burning,MODERATE
21.30105,81.60558,1.81,304.37,n,None,26.44,Agricultural / Stubble Burning,MODERATE
21.30858,81.59174,1.45,307.89,n,None,25.6,Agricultural / Stubble Burning,MODERATE
21.34636,81.66478,1.39,305.84,n,None,34.25,Agricultural / Stubble Burning,MODERATE
21.36703,81.68009,1.34,304.53,n,None,36.8,Agricultural / Stubble Burning,MODERATE
21.37054,81.68623,0.85,304.32,n,None,37.55,Agricultural / Stubble Burning,MODERATE
21.37518,81.64014,1.73,310.39,n,None,33.92,Agricultural / Stubble Burning,MODERATE
21.37611,81.68229,3.87,311.54,n,None,37.54,Agricultural / Stubble Burning,MODERATE
21.48692,81.76966,1.61,307.32,n,None,52.14,Agricultural / Stubble Burning,MODERATE
21.57388,82.02403,1.99,308.68,n,None,79.18,Agricultural / Stubble Burning,MODERATE
21.67151,82.08208,1.39,307.62,n,None,90.26,Agricultural / Stubble Burning,MODERATE
21.67801,84.03996,2.34,310.8,n,None,216.09,Agricultural / Stubble Burning,MODERATE
21.68322,84.04133,1.01,304.24,n,None,216.18,Agricultural / Stubble Burning,MODERATE
21.7295,82.21554,0.79,304.65,n,None,105.24,Agricultural / Stubble Burning,MODERATE
21.74265,83.84153,4.21,324.28,n,None,237.79,Agricultural / Stubble Burning,MODERATE
21.74696,83.97482,0.93,307.13,n,None,225.26,Agricultural / Stubble Burning,MODERATE
21.74779,83.84294,7.23,367.0,h,None,237.87,Agricultural / Stubble Burning,MODERATE
21.74852,83.83949,5.24,311.8,n,None,238.23,Agricultural / Stubble Burning,MODERATE
21.75265,84.02393,1.03,310.14,n,None,220.87,Agricultural / Stubble Burning,MODERATE
21.75292,83.84437,7.23,321.66,n,None,237.95,Agricultural / Stubble Burning,MODERATE
21.75365,83.84093,5.24,313.81,n,None,238.31,Agricultural / Stubble Burning,MODERATE
21.75786,84.02525,1.03,303.35,n,None,220.98,Agricultural / Stubble Burning,MODERATE
21.75806,83.84572,2.05,319.33,n,None,238.04,Agricultural / Stubble Burning,MODERATE
21.75855,83.84785,1.89,305.54,n,None,237.85,Agricultural / Stubble Burning,MODERATE
21.75861,84.0218,2.43,303.63,n,None,221.34,Agricultural / Stubble Burning,MODERATE
21.75879,83.84231,2.36,309.62,n,None,238.39,Agricultural / Stubble Burning,MODERATE
21.7593,83.84444,1.89,308.15,n,None,238.21,Agricultural / Stubble Burning,MODERATE
21.76248,83.85052,2.05,314.2,n,None,237.76,Agricultural / Stubble Burning,MODERATE
21.76321,83.84705,2.05,316.59,n,None,238.13,Agricultural / Stubble Burning,MODERATE
21.76369,83.84921,1.89,322.71,n,None,237.94,Agricultural / Stubble Burning,MODERATE
21.76458,84.01968,1.9,316.42,n,None,221.82,Agricultural / Stubble Burning,MODERATE
21.76978,84.02101,1.9,307.1,n,None,221.93,Agricultural / Stubble Burning,MODERATE
21.79026,80.01587,0.92,306.44,n,None,156.12,Agricultural / Stubble Burning,MODERATE
21.81887,83.99714,0.83,303.88,n,None,226.46,Agricultural / Stubble Burning,MODERATE
21.82339,83.90005,1.18,305.22,n,None,235.77,Agricultural / Stubble Burning,MODERATE
21.8581,83.96725,1.28,307.22,n,None,231.14,Agricultural / Stubble Burning,MODERATE
21.85818,83.9668,1.17,307.94,n,None,231.18,Agricultural / Stubble Burning,MODERATE
21.87594,83.55579,1.88,312.15,n,None,237.62,Agricultural / Stubble Burning,MODERATE
21.91965,83.35175,3.99,336.06,n,None,219.46,Agricultural / Stubble Burning,MODERATE
21.92032,83.34862,3.99,321.34,n,None,219.19,Agricultural / Stubble Burning,MODERATE
21.92289,85.22226,1.51,309.28,n,None,134.33,Agricultural / Stubble Burning,MODERATE
21.92597,83.34671,2.39,304.68,n,None,219.23,Agricultural / Stubble Burning,MODERATE
21.92943,85.2195,1.51,305.08,n,None,135.09,Agricultural / Stubble Burning,MODERATE
21.96565,83.77211,1.58,311.78,n,None,254.48,Agricultural / Stubble Burning,MODERATE
21.96744,85.31328,0.73,301.27,n,None,129.25,Agricultural / Stubble Burning,MODERATE
21.98137,83.23314,0.79,304.9,n,None,210.85,Agricultural / Stubble Burning,MODERATE
21.98632,83.23437,0.86,308.82,n,None,211.19,Agricultural / Stubble Burning,MODERATE
22.0038,82.66859,3.13,305.96,n,None,161.05,Agricultural / Stubble Burning,MODERATE
22.00438,82.66882,1.95,306.14,n,None,161.11,Agricultural / Stubble Burning,MODERATE
22.01285,83.75261,1.26,308.56,n,None,258.64,Agricultural / Stubble Burning,MODERATE
22.0148,83.75345,1.5,309.03,n,None,258.67,Agricultural / Stubble Burning,MODERATE
22.01554,83.75007,1.62,308.13,n,None,259.01,Agricultural / Stubble Burning,MODERATE
22.01905,83.30076,0.72,304.26,n,None,218.93,Agricultural / Stubble Burning,MODERATE
22.03114,83.36661,2.0,306.93,n,None,225.66,Agricultural / Stubble Burning,MODERATE
22.03249,83.36028,1.51,306.23,n,None,225.13,Agricultural / Stubble Burning,MODERATE
22.03949,83.352,2.08,313.39,n,None,224.67,Agricultural / Stubble Burning,MODERATE
22.04164,83.72894,4.56,332.18,n,None,260.63,Agricultural / Stubble Burning,MODERATE
22.05363,88.1267,5.71,314.68,n,None,216.3,Agricultural / Stubble Burning,MODERATE
22.13498,85.38303,1.45,307.1,n,None,111.09,Agricultural / Stubble Burning,MODERATE
22.20662,84.54981,0.91,306.8,n,None,180.7,Agricultural / Stubble Burning,MODERATE
22.21792,84.75562,1.89,305.6,n,None,160.71,Agricultural / Stubble Burning,MODERATE
22.21899,84.75605,1.29,305.76,n,None,160.62,Agricultural / Stubble Burning,MODERATE
22.22413,84.7533,2.14,305.21,n,None,160.64,Agricultural / Stubble Burning,MODERATE
22.24624,87.38744,1.84,306.12,n,None,138.19,Agricultural / Stubble Burning,MODERATE
22.31216,82.52965,3.37,308.5,n,None,172.24,Agricultural / Stubble Burning,MODERATE
22.35454,82.3019,2.75,315.22,n,None,160.72,Agricultural / Stubble Burning,MODERATE
22.35918,82.30299,7.36,331.12,n,None,161.2,Agricultural / Stubble Burning,MODERATE
22.36032,87.01744,1.64,306.62,n,None,98.68,Agricultural / Stubble Burning,MODERATE
22.36313,87.30107,3.48,309.98,n,None,124.62,Agricultural / Stubble Burning,MODERATE
22.36592,87.01622,2.52,308.72,n,None,98.26,Agricultural / Stubble Burning,MODERATE
22.36644,87.01916,1.64,309.57,n,None,98.49,Agricultural / Stubble Burning,MODERATE
22.37452,87.28115,4.75,318.46,n,None,122.24,Agricultural / Stubble Burning,MODERATE
22.37581,87.27573,4.48,312.51,n,None,121.67,Agricultural / Stubble Burning,MODERATE
22.57136,85.89476,2.0,313.73,n,None,39.52,Agricultural / Stubble Burning,MODERATE
22.57236,85.89045,2.0,304.64,n,None,39.78,Agricultural / Stubble Burning,MODERATE
22.59312,85.90582,0.74,303.73,n,None,37.09,Agricultural / Stubble Burning,MODERATE
22.60925,85.91496,1.49,304.08,n,None,35.23,Agricultural / Stubble Burning,MODERATE
22.60979,85.91398,1.49,307.78,n,None,35.28,Agricultural / Stubble Burning,MODERATE
22.78535,86.20393,3.3,310.54,n,"Tata Steel Plant, Jamshedpur",2.86,Routine Industrial Flaring / Smelting,LOW
22.78655,86.20409,2.94,309.79,n,"Tata Steel Plant, Jamshedpur",2.77,Routine Industrial Flaring / Smelting,LOW
22.78861,86.1951,2.89,304.69,n,"Tata Steel Plant, Jamshedpur",2.04,Routine Industrial Flaring / Smelting,LOW
22.79935,86.09241,1.66,306.39,n,None,9.55,Agricultural / Stubble Burning,MODERATE
22.79986,86.09218,2.23,309.67,n,None,9.57,Agricultural / Stubble Burning,MODERATE
22.80042,86.08786,1.66,308.99,n,None,10.01,Agricultural / Stubble Burning,MODERATE
22.8009,86.08762,1.92,305.55,n,None,10.03,Agricultural / Stubble Burning,MODERATE
22.87393,86.06097,1.97,305.22,n,None,14.9,Agricultural / Stubble Burning,MODERATE
23.16279,82.33694,3.1,316.75,n,None,240.48,Agricultural / Stubble Burning,MODERATE
23.16631,82.34323,3.34,317.86,n,None,241.1,Agricultural / Stubble Burning,MODERATE
23.16737,82.33801,1.9,308.65,n,None,240.98,Agricultural / Stubble Burning,MODERATE
25.38552,68.58286,0.63,297.14,n,None,357.09,Agricultural / Stubble Burning,MODERATE
13.15995,80.28497,2.64,306.06,n,None,900.43,Agricultural / Stubble Burning,MODERATE
14.58639,78.5814,4.38,306.51,n,None,791.68,Agricultural / Stubble Burning,MODERATE
15.02336,78.01554,5.57,315.33,n,None,772.31,Agricultural / Stubble Burning,MODERATE
15.11033,76.80808,1.47,305.65,n,None,830.71,Agricultural / Stubble Burning,MODERATE
15.16907,76.38026,2.11,308.7,n,None,852.56,Agricultural / Stubble Burning,MODERATE
15.16915,76.66882,2.34,306.8,n,None,834.03,Agricultural / Stubble Burning,MODERATE
15.17263,76.69358,2.32,311.76,n,None,832.16,Agricultural / Stubble Burning,MODERATE
15.17352,76.37646,1.56,306.26,n,None,852.42,Agricultural / Stubble Burning,MODERATE
15.17367,76.6649,1.75,305.82,n,None,833.87,Agricultural / Stubble Burning,MODERATE
15.17411,76.69121,1.96,311.89,n,None,832.18,Agricultural / Stubble Burning,MODERATE
15.17447,76.66024,1.75,306.48,n,None,834.1,Agricultural / Stubble Burning,MODERATE
15.17501,76.67963,3.27,316.99,n,None,832.83,Agricultural / Stubble Burning,MODERATE
15.17526,76.65558,4.55,326.41,n,None,834.32,Agricultural / Stubble Burning,MODERATE
15.17581,76.67496,2.24,317.56,n,None,833.05,Agricultural / Stubble Burning,MODERATE
15.17615,76.65793,6.8,326.75,n,None,834.09,Agricultural / Stubble Burning,MODERATE
15.17658,76.67728,3.29,327.99,n,None,832.83,Agricultural / Stubble Burning,MODERATE
15.17698,76.65329,4.12,324.03,n,None,834.31,Agricultural / Stubble Burning,MODERATE
15.17899,76.6563,4.03,321.44,n,None,833.94,Agricultural / Stubble Burning,MODERATE
15.17954,76.6757,2.24,317.96,n,None,832.67,Agricultural / Stubble Burning,MODERATE
15.17975,77.10361,2.31,306.6,n,None,806.52,Agricultural / Stubble Burning,MODERATE
15.18031,76.67801,3.29,311.92,n,None,832.45,Agricultural / Stubble Burning,MODERATE
15.18033,76.67103,2.24,306.7,n,None,832.89,Agricultural / Stubble Burning,MODERATE
15.18113,76.66634,7.59,332.86,n,None,833.11,Agricultural / Stubble Burning,MODERATE
15.18113,76.67334,4.18,311.7,n,None,832.67,Agricultural / Stubble Burning,MODERATE
15.18195,76.66869,4.18,330.44,n,None,832.89,Agricultural / Stubble Burning,MODERATE
15.18486,76.67406,1.7,305.95,n,None,832.29,Agricultural / Stubble Burning,MODERATE
15.33118,76.24702,0.91,307.03,n,None,847.25,Agricultural / Stubble Burning,MODERATE
15.33683,76.28011,3.78,327.79,n,None,844.54,Agricultural / Stubble Burning,MODERATE
18.68213,73.03729,1.55,304.99,n,None,523.09,Agricultural / Stubble Burning,MODERATE
18.68268,73.03368,0.93,304.16,n,None,522.82,Agricultural / Stubble Burning,MODERATE
18.68324,73.03005,0.93,304.38,n,None,522.55,Agricultural / Stubble Burning,MODERATE
18.68542,73.03785,1.82,312.26,n,None,522.83,Agricultural / Stubble Burning,MODERATE
18.68654,73.03061,1.65,310.92,n,None,522.28,Agricultural / Stubble Burning,MODERATE
18.69202,73.03897,0.96,302.64,n,None,522.31,Agricultural / Stubble Burning,MODERATE
22.74278,97.86939,3.71,334.51,n,None,1197.62,Agricultural / Stubble Burning,MODERATE
23.97785,97.77013,4.99,329.53,l,None,1189.12,Agricultural / Stubble Burning,MODERATE
23.97825,95.92934,2.97,329.73,n,None,1002.74,Agricultural / Stubble Burning,MODERATE
24.41496,96.1926,4.02,329.19,n,None,1034.95,Agricultural / Stubble Burning,MODERATE
25.48006,97.37679,5.2,339.32,n,None,1173.45,Agricultural / Stubble Burning,MODERATE
26.89046,93.04157,1.66,335.37,n,None,827.38,Agricultural / Stubble Burning,MODERATE
8.76811,77.33213,5.34,337.9,n,None,1447.76,Agricultural / Stubble Burning,MODERATE
8.76866,77.33543,5.34,336.4,n,None,1447.59,Agricultural / Stubble Burning,MODERATE
9.85442,76.45007,7.48,340.39,n,None,1366.24,Agricultural / Stubble Burning,MODERATE
10.03031,76.72562,4.59,330.77,n,None,1336.9,Agricultural / Stubble Burning,MODERATE
10.20695,79.01132,8.73,337.42,l,None,1247.21,Agricultural / Stubble Burning,MODERATE
10.86922,79.84652,5.97,339.37,n,None,1159.22,Agricultural / Stubble Burning,MODERATE
11.96841,78.91827,2.81,333.33,n,None,1058.33,Agricultural / Stubble Burning,MODERATE
12.90129,76.29606,3.45,341.26,n,None,1068.13,Agricultural / Stubble Burning,MODERATE
12.90365,76.29477,3.87,337.34,n,None,1067.97,Agricultural / Stubble Burning,MODERATE
13.37898,76.37723,5.35,338.08,n,None,1017.8,Agricultural / Stubble Burning,MODERATE
14.88062,75.68179,2.17,331.07,l,None,924.48,Agricultural / Stubble Burning,MODERATE
14.99895,77.21571,14.44,341.78,l,None,816.94,Agricultural / Stubble Burning,MODERATE
15.12052,76.07805,6.6,338.0,l,None,876.87,Agricultural / Stubble Burning,MODERATE
15.16268,75.6703,0.75,331.47,l,None,901.42,Agricultural / Stubble Burning,MODERATE
15.17772,76.65731,5.12,340.88,n,None,833.99,Agricultural / Stubble Burning,MODERATE
15.31842,75.17278,2.85,339.36,n,None,924.87,Agricultural / Stubble Burning,MODERATE
15.32154,75.17179,3.18,341.29,n,None,924.69,Agricultural / Stubble Burning,MODERATE
15.44945,75.32252,6.95,336.46,l,None,903.23,Agricultural / Stubble Burning,MODERATE
15.50071,76.2095,3.03,333.46,l,None,835.26,Agricultural / Stubble Burning,MODERATE
16.74302,80.72356,6.76,332.87,n,None,499.27,Agricultural / Stubble Burning,MODERATE
16.85888,80.8147,2.48,330.64,l,None,485.25,Agricultural / Stubble Burning,MODERATE
16.92706,80.8142,2.77,332.19,n,None,477.73,Agricultural / Stubble Burning,MODERATE
17.86201,83.3682,4.32,330.77,n,None,424.66,Agricultural / Stubble Burning,MODERATE
17.86559,83.36766,4.32,338.8,n,None,424.29,Agricultural / Stubble Burning,MODERATE
17.16786,76.21546,6.81,331.18,l,None,702.88,Agricultural / Stubble Burning,MODERATE
17.26132,76.81692,6.43,339.06,l,None,648.25,Agricultural / Stubble Burning,MODERATE
17.61811,75.93732,4.38,334.82,l,None,695.28,Agricultural / Stubble Burning,MODERATE
17.69175,75.54086,5.14,331.87,l,None,725.25,Agricultural / Stubble Burning,MODERATE
17.95768,80.79552,3.23,330.44,n,None,364.59,Agricultural / Stubble Burning,MODERATE
18.31076,75.88063,2.52,331.09,l,None,658.49,Agricultural / Stubble Burning,MODERATE
18.3189,74.25737,2.16,330.96,l,None,636.07,Agricultural / Stubble Burning,MODERATE
18.41216,74.76319,2.17,330.74,n,None,666.24,Agricultural / Stubble Burning,MODERATE
20.79419,85.25394,10.81,346.83,n,None,75.66,Agricultural / Stubble Burning,MODERATE
20.8236,75.08286,5.84,333.13,n,None,550.66,Agricultural / Stubble Burning,MODERATE
20.88648,84.9843,5.11,342.66,n,None,102.18,Agricultural / Stubble Burning,MODERATE
20.8901,84.97985,5.11,332.61,n,None,102.62,Agricultural / Stubble Burning,MODERATE
20.96124,85.18665,15.0,344.02,n,None,81.06,Agricultural / Stubble Burning,MODERATE
20.96182,85.1709,6.66,331.81,n,None,82.7,Agricultural / Stubble Burning,MODERATE
20.96321,85.18289,7.34,333.36,n,None,81.46,Agricultural / Stubble Burning,MODERATE
20.96368,85.18692,13.51,347.57,n,None,81.05,Agricultural / Stubble Burning,MODERATE
20.9655,85.16637,6.34,333.1,n,None,83.19,Agricultural / Stubble Burning,MODERATE
20.97056,85.1738,14.89,351.98,n,None,82.44,Agricultural / Stubble Burning,MODERATE
21.07876,85.03534,10.59,332.42,n,None,98.02,Agricultural / Stubble Burning,MODERATE
21.19239,81.41476,2.49,332.81,n,None,3.61,Agricultural / Stubble Burning,MODERATE
21.74434,83.84428,4.87,330.55,n,None,237.6,Agricultural / Stubble Burning,MODERATE
21.74819,83.84373,15.49,339.13,n,None,237.81,Agricultural / Stubble Burning,MODERATE
21.75589,83.84266,12.14,336.69,n,None,238.24,Agricultural / Stubble Burning,MODERATE
21.76284,83.84975,7.14,333.38,n,None,237.85,Agricultural / Stubble Burning,MODERATE
22.05318,88.12531,2.46,331.62,n,None,216.19,Agricultural / Stubble Burning,MODERATE
22.20994,84.86133,3.94,332.42,n,None,151.24,Agricultural / Stubble Burning,MODERATE
22.21503,84.86877,4.83,330.82,n,None,150.3,Agricultural / Stubble Burning,MODERATE
22.3582,82.30425,6.96,336.71,n,None,161.19,Agricultural / Stubble Burning,MODERATE
22.37667,87.27725,11.29,331.03,n,None,121.77,Agricultural / Stubble Burning,MODERATE
22.37778,87.27937,11.18,335.79,n,None,121.93,Agricultural / Stubble Burning,MODERATE
23.16464,82.34007,5.19,332.81,n,None,240.79,Agricultural / Stubble Burning,MODERATE
23.50048,91.71208,7.78,333.11,n,None,570.28,Agricultural / Stubble Burning,MODERATE
23.50187,91.71603,11.96,334.05,n,None,570.7,Agricultural / Stubble Burning,MODERATE
23.6776,86.3942,7.86,333.15,n,None,99.39,Agricultural / Stubble Burning,MODERATE
23.67813,86.39944,11.53,330.83,n,None,99.56,Agricultural / Stubble Burning,MODERATE
23.67892,86.39605,7.75,331.6,n,None,99.57,Agricultural / Stubble Burning,MODERATE
23.68224,86.39358,6.08,331.6,n,None,99.88,Agricultural / Stubble Burning,MODERATE
23.68355,86.39541,7.75,334.32,n,None,100.06,Agricultural / Stubble Burning,MODERATE
23.68687,86.39296,6.08,332.63,n,None,100.37,Agricultural / Stubble Burning,MODERATE
23.69587,85.36932,3.64,333.03,n,None,129.51,Agricultural / Stubble Burning,MODERATE
23.71136,86.44856,11.32,334.75,n,None,104.35,Agricultural / Stubble Burning,MODERATE
23.7382,86.43439,10.84,339.67,n,None,106.88,Agricultural / Stubble Burning,MODERATE
23.75663,85.85342,5.93,331.67,n,None,111.16,Agricultural / Stubble Burning,MODERATE
23.78004,86.21083,9.47,341.95,n,None,108.5,Agricultural / Stubble Burning,MODERATE
23.78704,85.55325,3.18,332.73,n,None,126.89,Agricultural / Stubble Burning,MODERATE
23.80147,86.32903,9.77,334.78,n,None,111.81,Agricultural / Stubble Burning,MODERATE
24.19787,82.71607,5.54,332.5,n,None,340.27,Agricultural / Stubble Burning,MODERATE
26.18587,91.81001,6.4,326.65,n,None,681.97,Agricultural / Stubble Burning,MODERATE
26.37746,78.60052,3.74,332.1,n,None,162.14,Agricultural / Stubble Burning,MODERATE
27.42038,70.86834,5.08,337.77,n,None,556.41,Agricultural / Stubble Burning,MODERATE
28.45914,68.03567,6.75,335.55,n,None,696.09,Agricultural / Stubble Burning,MODERATE
28.55451,77.08445,3.83,335.42,n,None,122.59,Agricultural / Stubble Burning,MODERATE
29.29466,70.65086,1.91,330.04,l,None,714.59,Agricultural / Stubble Burning,MODERATE
29.73137,69.9503,5.5,333.2,n,None,792.44,Agricultural / Stubble Burning,MODERATE
29.8047,70.41058,2.78,331.34,l,None,752.12,Agricultural / Stubble Burning,MODERATE
30.26756,75.17442,5.81,330.29,l,None,385.63,Agricultural / Stubble Burning,MODERATE
31.05087,74.48088,4.5,331.28,n,None,494.99,Agricultural / Stubble Burning,MODERATE
31.12929,74.62807,4.4,330.84,n,None,492.97,Agricultural / Stubble Burning,MODERATE
31.39248,75.85404,4.31,331.24,n,None,458.46,Agricultural / Stubble Burning,MODERATE
31.45562,74.87386,7.84,336.91,n,None,508.92,Agricultural / Stubble Burning,MODERATE
31.4625,72.19001,12.68,337.08,n,None,684.78,Agricultural / Stubble Burning,MODERATE
31.47223,75.18405,4.46,336.99,n,None,495.04,Agricultural / Stubble Burning,MODERATE
31.56974,75.11226,3.87,330.14,n,None,507.84,Agricultural / Stubble Burning,MODERATE
31.64829,74.98766,2.82,330.97,n,None,521.35,Agricultural / Stubble Burning,MODERATE
31.87322,74.70067,3.34,331.32,n,None,556.86,Agricultural / Stubble Burning,MODERATE
35.43684,73.60258,2.64,328.56,n,None,954.28,Agricultural / Stubble Burning,MODERATE
